product_id,brand,product_type,ram,storage,color,condition,warranty,merchant_code,merchant_badge,merchant_city,merchant_province,cod,price,daily_view,total_sold
E2422,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,1275.0,PM,kota administrasi jakarta pusat,jakarta,False,1170000,11,248
E2423,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,1168.0,PM,kab. boyolali,jawa tengah,False,1200000,1,119
E2425,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3472.0,PM,kota administrasi jakarta barat,jakarta,False,1230000,3,96
E2428,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,3474.0,PM,kota denpasar,bali,False,1130000,16,16
E2429,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,1230.0,PM,kota medan,sumatera utara,False,1158000,32,579
E243,realme,realme c2,2.0,32,black,new,yes,825.0,OS,kota administrasi jakarta pusat,jakarta,False,1515000,221,4381
E2432,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,2236.0,PM,kota malang,jawa timur,False,1205000,9,305
E2433,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,3482.0,PM,kab. sidoarjo,jawa timur,False,1125000,1,60
E2435,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,2108.0,PM,kota malang,jawa timur,False,1123212,11,270
E2436,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3484.0,PM,kab. cirebon,jawa barat,False,1200000,2,96
E2437,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3489.0,PM,kota surabaya,jawa timur,False,1135000,18,266
E2438,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3490.0,PM,kota surakarta,jawa tengah,False,1128000,2,156
E244,realme,realme c2,2.0,32,black,new,yes,820.0,OS,kota administrasi jakarta pusat,jakarta,False,1309000,1220,6051
E2444,xiaomi,xiaomi redmi 7a,2.0,16,black,new,unknown,1425.0,PM,kota bogor,jakarta,False,1150000,5,25
E2446,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,,PM,kota administrasi jakarta pusat,jakarta,False,1145000,3,118
E2447,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,2460.0,PM,kota bandung,jawa barat,False,1126000,34,2722
E2449,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,880.0,PM,kota administrasi jakarta barat,jakarta,False,1145000,26,771
E2451,xiaomi,xiaomi redmi 7a,2.0,16,black,new,unknown,1985.0,PM,kota administrasi jakarta utara,jakarta,False,1167500,86,819
E2452,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,1070.0,PM,kota administrasi jakarta timur,jakarta,False,1128000,8,65
E2454,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,2128.0,PM,kota tangerang selatan,banten,False,1185000,5,9
E2456,xiaomi,xiaomi redmi 7a,2.0,16,black,new,unknown,3509.0,PM,kab. blitar,jawa tengah,False,1117900,7,36
E2457,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,2027.0,PM,kota pekanbaru,riau,False,1162000,5,98
E2459,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,978.0,PM,kab. tangerang,banten,False,1190000,274,226
E246,realme,realme 5,4.0,128,blue,new,yes,805.0,OS,kota administrasi jakarta pusat,jakarta,False,2870000,914,1125
E2460,xiaomi,xiaomi redmi 7a,2.0,16,black,new,yes,3512.0,PM,kab. magelang,jawa tengah,False,1129999,11,114
E2461,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3514.0,PM,kab. pati,jawa tengah,False,1174900,56,980
E2464,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,1104.0,PM,kota semarang,jawa tengah,False,1150000,2,72
E2467,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,3525.0,PM,kota surakarta,jawa tengah,False,1149000,2,265
E247,realme,realme 5,8.0,128,blue,new,yes,825.0,OS,kota administrasi jakarta pusat,jakarta,False,3126000,83,110
E2471,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,yes,3442.0,PM,kota semarang,jawa tengah,False,1125399,9,123
E2472,xiaomi,xiaomi redmi 7a,2.0,16,unknown,new,unknown,2293.0,PM,kota medan,sumatera utara,False,1130000,44,667
E2476,xiaomi,xiaomi redmi go,1.0,8,black,new,yes,680.0,PM,kota medan,sumatera utara,True,1000000,10,154
E2477,xiaomi,xiaomi redmi go,1.0,8,unknown,new,yes,871.0,PM,kota jambi,jambi,True,1000000,2,53
E2478,vivo,vivo y11 (2019),3.0,32,unknown,new,yes,1225.0,PM,kota administrasi jakarta selatan,jakarta,False,1999000,4,36
E2479,vivo,vivo y11 (2019),4.0,128,blue,new,yes,881.0,PM,kota administrasi jakarta timur,jakarta,False,2600000,21,63
E248,realme,realme x,8.0,128,unknown,new,yes,813.0,OS,kota administrasi jakarta timur,jakarta,False,4050000,6,58
E2480,huawei,huawei nova 7 5g,3.0,32,unknown,new,yes,2571.0,PM,kota administrasi jakarta utara,jakarta,False,2400000,4,21
E2481,oppo,oppo f9 (f9 pro),4.0,64,blue,new,unknown,1430.0,PM,kota medan,sumatera utara,False,4950000,13,209
E2483,oppo,oppo f9 (f9 pro),4.0,64,blue,new,yes,928.0,PM,kota administrasi jakarta barat,jakarta,False,2579000,9,102
E2485,xiaomi,xiaomi redmi k20,6.0,64,red,new,unknown,2815.0,PM,kab. bojonegoro,jawa timur,False,5999000,3,70
E2486,oppo,oppo reno3 pro 5g,6.0,64,unknown,new,unknown,1146.0,PM,kab. bantul,yogyakarta,False,4880000,6,27
E249,realme,realme x,12.0,8,blue,new,yes,810.0,OS,kota tangerang,jakarta,False,4011000,33,47
E2496,samsung,samsung galaxy s9,4.0,64,unknown,new,unknown,1090.0,PM,kab. sidoarjo,jawa timur,False,7985000,5,56
E2497,oppo,oppo reno 10x zoom,8.0,256,unknown,new,yes,2335.0,PM,kota bandung,jawa barat,False,11499000,6,27
E2498,oppo,oppo reno 10x zoom,8.0,256,purple,new,yes,1239.0,PM,kota administrasi jakarta selatan,jakarta,False,7999000,16,19
E2499,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,1453.0,PM,kota semarang,jawa tengah,False,1666700,5,410
E25,realme,realme 5,3.0,64,blue,new,yes,13.0,RM,kota administrasi jakarta barat,jakarta,False,1899900,155,171
E250,realme,realme c2,2.0,32,blue,new,yes,818.0,OS,kota administrasi jakarta pusat,jakarta,False,1510000,54,768
E2500,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,1467.0,PM,kota semarang,jawa tengah,False,1700000,3,720
E2501,samsung,samsung galaxy a10,2.0,32,unknown,new,yes,2067.0,PM,kab. sleman,yogyakarta,False,1819000,51,852
E2503,samsung,samsung galaxy a10,2.0,32,unknown,new,yes,3363.0,PM,kota malang,jawa timur,False,1799990,1,630
E2504,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,1511.0,PM,kota surabaya,jawa timur,False,1659900,2,221
E2506,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,1131.0,PM,kota yogyakarta,yogyakarta,False,1750000,7,316
E251,realme,realme 3 pro,6.0,128,blue,new,yes,805.0,OS,kota administrasi jakarta pusat,jakarta,False,2849000,1043,124
E2513,samsung,samsung galaxy a10,2.0,32,green,new,unknown,1290.0,PM,kota administrasi jakarta utara,jakarta,False,1676000,7,270
E2516,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,1578.0,PM,kab. rembang,jawa tengah,False,1899999,4,758
E2517,samsung,samsung galaxy a10,2.0,32,blue,new,unknown,3586.0,PM,kota surabaya,jawa timur,False,1599000,15,26
E2519,samsung,samsung galaxy a10,2.0,32,unknown,new,unknown,3587.0,PM,kota malang,jawa timur,False,1695000,1,166
E252,realme,realme c2,2.0,32,unknown,new,yes,827.0,OS,kota administrasi jakarta barat,jakarta,False,1558100,3,203
E2522,samsung,samsung galaxy a10,2.0,32,red,new,unknown,1602.0,PM,kota surabaya,jawa timur,False,1625000,4,113
E2525,samsung,samsung galaxy a20,3.0,32,blue,new,yes,1023.0,PM,kota administrasi jakarta barat,jakarta,False,2160000,3,30
E2528,samsung,samsung galaxy a20,3.0,32,unknown,new,unknown,1729.0,PM,kota semarang,jawa tengah,False,2250000,9,182
E253,realme,realme c2,2.0,32,black,new,unknown,817.0,OS,kota tangerang,jakarta,False,1599000,203,323
E2530,samsung,samsung galaxy a20,3.0,32,unknown,new,unknown,3581.0,PM,kab. sleman,yogyakarta,False,2250000,6,87
E2531,samsung,samsung galaxy a30,4.0,64,unknown,new,yes,1187.0,PM,kota administrasi jakarta selatan,jakarta,False,3000000,15,305
E2532,samsung,samsung galaxy a30,4.0,64,unknown,new,yes,3591.0,PM,kota medan,sumatera utara,False,2500000,31,798
E2534,samsung,samsung galaxy a30,4.0,64,unknown,new,yes,1171.0,PM,kota yogyakarta,yogyakarta,False,3000000,1,65
E2535,samsung,samsung galaxy a30,4.0,64,unknown,new,unknown,3592.0,PM,kota singkawang,kalimantan barat,False,3000000,2,71
E2536,samsung,samsung galaxy a30,4.0,64,unknown,new,yes,879.0,PM,kota administrasi jakarta utara,jakarta,False,2449000,11,112
E2538,samsung,samsung galaxy a50,4.0,64,blue,new,yes,3422.0,PM,kota administrasi jakarta utara,jakarta,False,3150000,21,1671
E254,realme,realme c2,2.0,32,blue,new,yes,810.0,OS,kota tangerang,jakarta,False,1500000,57,1269
E2540,samsung,samsung galaxy a50,4.0,64,unknown,new,yes,1073.0,PM,kota medan,sumatera utara,False,4100000,6,68
E2543,samsung,samsung galaxy a50,6.0,128,unknown,new,unknown,2232.0,PM,kota bandung,jawa barat,False,4679000,8,126
E2544,samsung,samsung galaxy a50,4.0,64,unknown,new,unknown,1745.0,PM,kota administrasi jakarta timur,jakarta,False,3325000,8,370
E2546,samsung,samsung galaxy a50,6.0,128,unknown,new,yes,1171.0,PM,kota yogyakarta,yogyakarta,False,4000000,30,297
E2547,samsung,samsung galaxy a50,4.0,64,black,new,unknown,2739.0,PM,kota administrasi jakarta barat,jakarta,False,4199000,1,34
E2548,samsung,samsung galaxy a50,6.0,128,white,new,unknown,68.0,PM,kota surabaya,jawa timur,False,4250000,5,82
E2549,samsung,samsung galaxy a50,6.0,128,unknown,new,unknown,1854.0,PM,kota bandung,jawa barat,False,4499000,3,56
E255,realme,realme 5,8.0,128,green,new,yes,805.0,OS,kota administrasi jakarta pusat,jakarta,False,3125000,1380,241
E2550,samsung,samsung galaxy a50,4.0,64,unknown,new,unknown,3603.0,PM,kota tangerang selatan,banten,False,5100000,1,32
E2551,samsung,samsung galaxy a50,4.0,64,unknown,new,yes,959.0,PM,kota makassar,sulawesi selatan,False,3475000,5,189
E2554,samsung,samsung galaxy a50,6.0,128,unknown,new,unknown,2227.0,PM,kota bandung,jawa barat,False,4679000,6,88
E2556,samsung,samsung galaxy a50,4.0,64,unknown,new,yes,3610.0,PM,kota kediri,jawa timur,False,3350000,24,302
E2558,samsung,samsung galaxy a50,6.0,128,blue,new,unknown,2707.0,PM,kota administrasi jakarta barat,jakarta,False,4000000,1,49
E2559,samsung,samsung galaxy a50,4.0,64,unknown,new,yes,981.0,PM,kota administrasi jakarta barat,jakarta,False,3325000,6,72
E256,realme,realme 5,8.0,128,blue,new,yes,833.0,OS,kota administrasi jakarta pusat,jakarta,False,3399000,298,70
E2560,samsung,samsung galaxy a50,6.0,128,black,new,unknown,1417.0,PM,kota medan,sumatera utara,False,4100000,77,174
E2562,samsung,samsung galaxy a50,4.0,64,unknown,new,yes,1225.0,PM,kota administrasi jakarta selatan,jakarta,False,3725000,4,45
E2564,samsung,samsung galaxy a70,6.0,128,unknown,new,yes,1142.0,PM,kota tangerang,jakarta,False,3978000,4,59
E2565,samsung,samsung galaxy a70,6.0,128,black,new,yes,1659.0,PM,kota administrasi jakarta pusat,jakarta,False,3950000,12,54
E2567,samsung,samsung galaxy a70,6.0,128,unknown,new,yes,1170.0,PM,kota pekalongan,jawa tengah,False,5024500,15,544
E2568,samsung,samsung galaxy a70,6.0,128,black,new,unknown,3631.0,PM,kota makassar,sulawesi selatan,False,5899000,5,26
E2569,samsung,samsung galaxy a70,6.0,128,unknown,new,yes,2206.0,PM,kota administrasi jakarta barat,jakarta,False,4100000,3,70
E257,vivo,vivo y12,3.0,32,blue,new,unknown,834.0,OS,kota administrasi jakarta timur,jakarta,False,1999000,168,3673
E2572,samsung,samsung galaxy a70,6.0,128,white,new,unknown,2724.0,PM,kota singkawang,kalimantan barat,False,4299000,1,17
E2573,samsung,samsung galaxy a70,6.0,128,unknown,new,yes,2502.0,PM,kota surabaya,jawa timur,False,5500000,33,104
E2576,samsung,samsung galaxy a70,6.0,128,unknown,new,unknown,3054.0,PM,kota bandar lampung,lampung,False,5060000,3,82
E2577,samsung,samsung galaxy a70,8.0,128,unknown,new,yes,2364.0,PM,kota administrasi jakarta pusat,jakarta,False,6000000,5,38
E2578,samsung,samsung galaxy a70,8.0,128,black,new,unknown,3634.0,PM,kota administrasi jakarta barat,jakarta,False,5570000,3,22
E2579,samsung,samsung galaxy a70,6.0,128,unknown,new,unknown,958.0,PM,kota surabaya,jawa timur,False,5800000,1,43
E258,vivo,vivo y12,3.0,32,blue,new,yes,808.0,OS,kota administrasi jakarta barat,jakarta,False,1799000,83,459
E2580,samsung,samsung galaxy a70,6.0,128,unknown,new,unknown,2202.0,PM,kab. pekalongan,jawa tengah,False,5009000,9,256
E2581,samsung,samsung galaxy a70,6.0,128,white,new,unknown,1246.0,PM,kota administrasi jakarta timur,jakarta,False,5000000,5,87
E2584,samsung,samsung galaxy a70,8.0,128,blue,new,unknown,3637.0,PM,kota tangerang,jakarta,False,6000000,13,403
E2586,samsung,samsung galaxy a70,6.0,128,white,new,unknown,921.0,PM,kota administrasi jakarta pusat,jakarta,False,4100000,6,60
E2587,samsung,samsung galaxy a70,6.0,128,unknown,new,unknown,3638.0,PM,kota administrasi jakarta utara,jakarta,False,6000000,10,98
E2588,samsung,samsung galaxy a80,8.0,128,unknown,new,unknown,3643.0,PM,kota surabaya,jawa timur,False,7250000,19,65
E259,vivo,vivo y12,3.0,32,red,new,yes,825.0,OS,kota administrasi jakarta pusat,jakarta,False,1999000,24,270
E2590,samsung,samsung galaxy a80,8.0,128,unknown,new,yes,2757.0,PM,kota bandung,jawa barat,False,7899000,7,60
E2593,samsung,samsung galaxy a80,8.0,128,unknown,new,yes,1233.0,PM,kota surabaya,jawa timur,False,9000000,24,201
E2596,samsung,samsung galaxy a80,8.0,128,white,new,unknown,3631.0,PM,kota makassar,sulawesi selatan,False,10010000,3,54
E2597,samsung,samsung galaxy a80,8.0,128,unknown,new,yes,3649.0,PM,kab. tangerang,banten,False,7550000,28,50
E26,realme,realme 5,4.0,128,blue,new,yes,16.0,RM,kota administrasi jakarta barat,jakarta,False,2872000,28,123
E260,vivo,vivo y12,3.0,32,blue,new,yes,803.0,OS,kota administrasi jakarta barat,jakarta,False,1799000,580,229
E2600,samsung,samsung galaxy a80,8.0,128,unknown,new,unknown,3651.0,PM,kab. banyuwangi,jawa timur,False,8000000,8,132
E2601,samsung,samsung galaxy a80,8.0,128,unknown,new,yes,883.0,PM,kota surabaya,jawa timur,False,6750000,29,87
E2603,samsung,samsung galaxy m10,2.0,16,black,new,unknown,1844.0,PM,kota administrasi jakarta utara,jakarta,False,1395000,675,500
E2604,samsung,samsung galaxy m10,2.0,16,black,new,unknown,3652.0,PM,kota bandung,jawa barat,False,1980000,7,72
E2605,samsung,samsung galaxy m10,2.0,16,unknown,new,yes,918.0,PM,kota administrasi jakarta barat,jakarta,False,1393000,211,1762
E2607,samsung,samsung galaxy m10,2.0,16,blue,new,unknown,1844.0,PM,kota administrasi jakarta utara,jakarta,False,1395000,60,1475
E2608,samsung,samsung galaxy m10,2.0,16,unknown,new,yes,1460.0,PM,kota bandung,jawa barat,False,1435000,4,29
E261,vivo,vivo y12,3.0,32,blue,new,yes,815.0,OS,kota administrasi jakarta selatan,jakarta,False,1770000,1958,3695
E2610,samsung,samsung galaxy m20,3.0,32,unknown,new,yes,1909.0,PM,kota medan,sumatera utara,False,2349000,7,77
E2611,samsung,samsung galaxy m30,4.0,64,unknown,new,yes,1036.0,PM,kota administrasi jakarta pusat,jakarta,False,2430000,52,24
E2612,samsung,samsung galaxy m30,4.0,64,black,new,yes,1230.0,PM,kota medan,sumatera utara,False,2458000,20,131
E2614,samsung,samsung galaxy m30,4.0,64,unknown,new,unknown,3658.0,PM,kota bandung,jawa barat,False,2450000,24,65
E2615,samsung,samsung galaxy m30,4.0,64,black,new,unknown,1985.0,PM,kota administrasi jakarta utara,jakarta,False,2477500,359,154
E2616,samsung,samsung galaxy m30,4.0,64,blue,new,yes,1286.0,PM,kota administrasi jakarta utara,jakarta,False,2425000,119,43
E2617,samsung,samsung galaxy m30,4.0,64,unknown,new,yes,2702.0,PM,kota pontianak,kalimantan barat,False,3100000,35,114
E2618,samsung,samsung galaxy m30,4.0,64,unknown,new,yes,1903.0,PM,kota medan,sumatera utara,False,2650000,38,314
E262,vivo,vivo y12,3.0,32,unknown,new,yes,801.0,OS,kota administrasi jakarta pusat,jakarta,False,1855000,119,676
E2620,samsung,samsung galaxy m30,4.0,64,blue,new,yes,3661.0,PM,kota medan,sumatera utara,False,3000000,5,36
E2621,samsung,samsung galaxy s10,8.0,128,unknown,new,yes,3576.0,PM,kota administrasi jakarta pusat,jakarta,False,9799000,25,32
E2624,vivo,vivo v11 (v11 pro),6.0,64,black,new,yes,3.0,PM,kota administrasi jakarta barat,jakarta,False,2800000,10,664
E2625,vivo,vivo v11 (v11 pro),4.0,64,unknown,new,unknown,3663.0,PM,kota tangerang,jakarta,False,5000000,10,52
E2626,apple,apple iphone 11 pro,4.0,512,unknown,new,unknown,568.0,PM,kota batam,kepulauan riau,False,21900000,11,3
E2627,apple,apple iphone 11 pro,4.0,64,gold,new,unknown,1885.0,PM,kota administrasi jakarta barat,jakarta,False,17900000,47,18
E2628,apple,apple iphone 11 pro,4.0,256,green,new,yes,1885.0,PM,kota administrasi jakarta barat,jakarta,False,21100000,313,110
E2629,apple,apple iphone 11 pro,4.0,256,green,new,unknown,3100.0,PM,kota administrasi jakarta barat,jakarta,False,24999000,31,39
E263,vivo,vivo y15,4.0,64,black,new,yes,836.0,OS,kota administrasi jakarta pusat,jakarta,False,2309000,34,24
E2630,apple,apple iphone 11 pro,4.0,64,unknown,new,unknown,3664.0,PM,kota administrasi jakarta barat,jakarta,False,20500000,1,2
E2631,apple,apple iphone 11 pro,4.0,256,green,new,unknown,2331.0,PM,kota administrasi jakarta barat,jakarta,False,19300000,13,37
E2632,apple,apple iphone 11 pro,4.0,256,unknown,new,unknown,2424.0,PM,kota batam,kepulauan riau,False,20700000,11,32
E2633,apple,apple iphone 11 pro,1.0,512,green,new,unknown,3059.0,PM,kota administrasi jakarta pusat,jakarta,False,18550000,32,14
E2634,apple,apple iphone 11 pro,4.0,64,unknown,new,unknown,2424.0,PM,kota batam,kepulauan riau,False,18500000,42,42
E2636,apple,apple iphone 11 pro,4.0,64,green,new,unknown,2331.0,PM,kota administrasi jakarta barat,jakarta,False,17400000,11,50
E2637,apple,apple iphone 11 pro,4.0,256,green,new,unknown,3086.0,PM,kota surabaya,jawa timur,False,22000000,35,21
E2638,apple,apple iphone 11 pro,4.0,256,unknown,new,unknown,3668.0,PM,kota batam,kepulauan riau,False,19500000,5,4
E2639,apple,apple iphone 11 pro,4.0,256,gold,new,unknown,2961.0,PM,kota administrasi jakarta barat,jakarta,False,21990000,12,7
E264,vivo,vivo y17,4.0,128,blue,new,yes,837.0,OS,kota depok,jakarta,False,2600000,10,30
E2640,apple,apple iphone 11 pro,4.0,256,green,new,unknown,3669.0,PM,kota administrasi jakarta timur,jakarta,False,23500000,6,3
E2641,apple,apple iphone 11 pro,2.0,128,gold,new,unknown,3040.0,PM,kota administrasi jakarta pusat,jakarta,False,5500000,9,9
E2643,apple,apple iphone 11 pro,4.0,256,green,new,yes,240.0,PM,kota surabaya,jawa timur,False,20250000,20,38
E2644,apple,apple iphone 11 pro,4.0,64,silver,new,unknown,388.0,PM,kota batam,kepulauan riau,False,17800000,41,57
E2645,apple,apple iphone 11 pro,4.0,256,gray,new,unknown,3100.0,PM,kota administrasi jakarta barat,jakarta,False,23249000,83,51
E2646,apple,apple iphone 11 pro,4.0,256,gold,new,unknown,388.0,PM,kota batam,kepulauan riau,False,19200000,19,20
E2648,apple,apple iphone 11 pro,1.0,512,gold,new,unknown,2354.0,PM,kota administrasi jakarta barat,jakarta,False,23990000,61,88
E2649,apple,apple iphone 11 pro,1.0,512,green,new,unknown,3059.0,PM,kota administrasi jakarta pusat,jakarta,False,22250000,9,3
E265,vivo,vivo y17,4.0,128,blue,new,yes,820.0,OS,kota administrasi jakarta pusat,jakarta,False,2399000,392,444
E2650,apple,apple iphone 11 pro,4.0,256,gray,new,unknown,3100.0,PM,kota administrasi jakarta barat,jakarta,False,23249000,23,8
E2651,apple,apple iphone 11 pro,4.0,64,unknown,new,yes,1885.0,PM,kota administrasi jakarta barat,jakarta,False,18600000,16,10
E2652,apple,apple iphone 11 pro,4.0,256,unknown,new,yes,2754.0,PM,kota tangerang,jakarta,False,20999000,15,10
E2654,apple,apple iphone 11 pro,4.0,512,green,new,yes,1885.0,PM,kota administrasi jakarta barat,jakarta,False,22200000,13,10
E2656,apple,apple iphone 11 pro,4.0,256,gold,new,unknown,1885.0,PM,kota administrasi jakarta barat,jakarta,False,20200000,27,19
E2657,apple,apple iphone 11 pro,4.0,256,green,new,unknown,388.0,PM,kota batam,kepulauan riau,False,19500000,21,47
E2659,apple,apple iphone 6 plus,1.0,64,unknown,new,unknown,3673.0,PM,kab. bandung,jawa barat,False,5200000,31,18
E266,nokia,nokia 2.2,3.0,32,black,new,yes,810.0,OS,kota tangerang,jakarta,False,1401000,15,8
E2660,apple,apple iphone 6 plus,1.0,32,gray,new,unknown,3004.0,PM,kota banjarmasin,kalimantan selatan,False,5950000,1,6
E2661,apple,apple iphone 6 plus,1.0,16,unknown,new,unknown,3674.0,PM,kota administrasi jakarta utara,jakarta,False,2750000,28,6
E2662,apple,apple iphone 6 plus,1.0,64,unknown,new,unknown,3677.0,PM,kab. bandung,jawa barat,False,5300000,6,54
E2663,apple,apple iphone 6 plus,1.0,128,unknown,new,unknown,879.0,PM,kota administrasi jakarta utara,jakarta,False,3000000,5,10
E2665,apple,apple iphone 6 plus,1.0,16,unknown,new,unknown,879.0,PM,kota administrasi jakarta utara,jakarta,False,2550000,7,3
E2666,apple,apple iphone 6 plus,1.0,16,unknown,new,unknown,3681.0,PM,kota probolinggo,jawa timur,False,3600000,1,4
E2667,apple,apple iphone 6 plus,1.0,256,unknown,new,unknown,2918.0,PM,kota surabaya,jawa timur,False,6000000,1,7
E2668,apple,apple iphone 6 plus,1.0,16,unknown,new,unknown,3684.0,PM,kota administrasi jakarta utara,jakarta,True,2600000,20,14
E2669,apple,apple iphone 7 plus,4.0,128,black,new,unknown,2354.0,PM,kota administrasi jakarta barat,jakarta,False,6850000,3,3
E267,nokia,nokia 2.2,3.0,32,black,new,unknown,840.0,OS,kota tangerang,jakarta,False,1399000,112,182
E2670,apple,apple iphone 7 plus,3.0,256,gray,new,unknown,3686.0,PM,kota administrasi jakarta barat,jakarta,False,7000000,4,10
E2671,apple,apple iphone 7 plus,3.0,128,red,new,unknown,3279.0,PM,kab. lamongan,jawa timur,False,7000000,1,12
E2672,apple,apple iphone 7 plus,4.0,128,black,new,yes,2939.0,PM,kota administrasi jakarta pusat,jakarta,False,7000000,4,36
E2673,apple,apple iphone 7 plus,4.0,128,gold,new,yes,2939.0,PM,kota administrasi jakarta pusat,jakarta,False,7380000,7,60
E2674,apple,apple iphone 7 plus,2.0,32,black,new,unknown,3690.0,PM,kota medan,sumatera utara,False,4990000,3,24
E2675,apple,apple iphone 7 plus,3.0,32,red,new,unknown,3691.0,PM,kota administrasi jakarta pusat,jakarta,False,9000000,1,20
E2678,apple,apple iphone 7 plus,3.0,256,unknown,new,unknown,1321.0,PM,kota administrasi jakarta utara,jakarta,False,5500000,122,32
E2679,apple,apple iphone 7 plus,3.0,128,unknown,new,unknown,1321.0,PM,kota administrasi jakarta utara,jakarta,False,5200000,1049,366
E268,vivo,vivo y91c,2.0,32,black,new,yes,820.0,OS,kota administrasi jakarta pusat,jakarta,False,1564000,78,600
E2680,apple,apple iphone 7 plus,3.0,256,unknown,new,yes,3695.0,PM,kota administrasi jakarta barat,jakarta,False,9199000,2,2
E2681,apple,apple iphone 7 plus,3.0,128,gold,new,unknown,3041.0,PM,kota administrasi jakarta pusat,jakarta,False,6060000,1,78
E2683,apple,apple iphone 7 plus,3.0,128,unknown,second,unknown,3698.0,PM,kota surabaya,jawa timur,False,5585000,1,8
E2684,apple,apple iphone 7 plus,4.0,128,black,new,unknown,2354.0,PM,kota administrasi jakarta barat,jakarta,False,7250000,7,6
E2685,apple,apple iphone 7 plus,4.0,128,black,new,unknown,3040.0,PM,kota administrasi jakarta pusat,jakarta,False,7000000,116,920
E2686,apple,apple iphone 7 plus,3.0,256,unknown,new,yes,948.0,PM,kota tangerang selatan,banten,False,6500000,9,38
E2689,apple,apple iphone 7 plus,3.0,128,unknown,second,unknown,3261.0,PM,kota surabaya,jawa timur,False,6700000,3,6
E269,vivo,vivo y91c,2.0,32,red,new,yes,837.0,OS,kota depok,jakarta,False,1700000,2,8
E2690,apple,apple iphone 7 plus,3.0,128,unknown,new,unknown,2915.0,PM,kota administrasi jakarta selatan,jakarta,False,4999999,52,48
E2691,apple,apple iphone 7 plus,3.0,32,unknown,new,unknown,2707.0,PM,kota administrasi jakarta barat,jakarta,False,4980000,36,108
E2692,apple,apple iphone 7 plus,3.0,64,red,new,unknown,3004.0,PM,kota banjarmasin,kalimantan selatan,False,8000000,1,12
E2693,apple,apple iphone 7 plus,3.0,256,red,new,yes,3707.0,PM,kota administrasi jakarta barat,jakarta,False,6600000,1,2
E2694,apple,apple iphone 7 plus,3.0,32,unknown,new,unknown,3233.0,PM,kota administrasi jakarta barat,jakarta,False,6000000,2,17
E2696,apple,apple iphone 7 plus,3.0,128,unknown,new,yes,3709.0,PM,kota tangerang selatan,banten,False,9700000,2,12
E2698,apple,apple iphone 7 plus,3.0,32,unknown,new,unknown,3720.0,PM,kota administrasi jakarta utara,jakarta,False,8400000,1,22
E2699,apple,apple iphone 7 plus,3.0,256,unknown,new,unknown,2890.0,PM,kota administrasi jakarta utara,jakarta,False,6500000,17,30
E27,realme,realme 3,3.0,64,black,new,yes,13.0,RM,kota administrasi jakarta barat,jakarta,False,1679900,331,633
E270,vivo,vivo z1pro,4.0,64,black,new,yes,811.0,OS,kota administrasi jakarta pusat,jakarta,False,2665000,783,668
E2701,apple,apple iphone 7 plus,3.0,128,unknown,new,yes,2212.0,PM,kota administrasi jakarta selatan,jakarta,False,4950000,48,33
E2702,apple,apple iphone 7 plus,3.0,64,red,new,unknown,3727.0,PM,kota palembang,sumatera selatan,False,5830000,21,57
E2703,apple,apple iphone 7 plus,3.0,128,black,new,unknown,3729.0,PM,kota singkawang,kalimantan barat,False,7000000,3,20
E2704,apple,apple iphone 7 plus,3.0,256,unknown,new,yes,3051.0,PM,kota administrasi jakarta selatan,jakarta,False,7500000,1,4
E2706,apple,apple iphone 7 plus,4.0,128,gold,new,unknown,2354.0,PM,kota administrasi jakarta barat,jakarta,False,6850000,4,6
E2707,apple,apple iphone 7 plus,3.0,128,unknown,second,unknown,2799.0,PM,kota administrasi jakarta utara,jakarta,False,7000000,1,10
E2709,apple,apple iphone 7 plus,3.0,256,unknown,new,unknown,3061.0,PM,kota administrasi jakarta barat,jakarta,False,9500000,3,29
